compound_id|flavor_id|flavor_name
20008|81|fruity
20008|85|pineapple
20008|164|fruit
20009|25|geranium
20009|34|rose
20009|59|green
20009|81|fruity
20009|236|tea
20009|531|herbal
20012|178|licorice
20013|59|green
20013|81|fruity
20013|84|pear
20014|33|floral
20014|37|balsam
20014|40|chocolate
20014|44|sweet
20014|70|apricot
20014|74|cherry
20014|81|fruity
20014|83|peach
20014|85|pineapple
20015|24|gardenia
20015|33|floral
20015|34|rose
20015|44|sweet
20015|59|green
20015|162|fresh
20015|850|weedy
20018|17|oily
20018|18|fatty
20018|610|mild
20022|37|balsam
20022|81|fruity
20024|44|sweet
20024|59|green
20024|69|apple
20024|81|fruity
20024|85|pineapple
20024|88|raspberry
20024|814|tropical
20025|81|fruity
20025|85|pineapple
20025|112|animal
20025|460|ethereal
20025|605|metallic
20026|44|sweet
20026|59|green
20026|69|apple
20026|81|fruity
20026|85|pineapple
20026|164|fruit
20026|251|yeast
20026|814|tropical
20028|6|potato
20028|141|coffee
20028|217|roast
20028|347|burnt almonds
20028|714|roasted nuts
20029|6|potato
20029|98|nutty
20029|140|cocoa
20029|217|roast
20029|711|roasted
20057|59|green
20057|68|earthy
20057|81|fruity
20057|460|ethereal
20057|685|powerful
20057|824|unripe banana
20058|33|floral
20058|37|balsam
20058|59|green
20058|109|musky
20058|277|amber
20059|59|green
20059|164|fruit
20062|344|brown
20062|595|maple syrup
20062|788|sugar
20064|57|meaty
20064|99|peanut
20064|140|cocoa
20067|99|peanut
20067|140|cocoa
20067|711|roasted
20072|68|earthy
20072|154|earth
20072|205|pea
20072|307|beany
20080|57|meaty
20080|66|mushroom
20080|68|earthy
20080|95|sulfurous
20089|1|celery
20089|59|green
20089|160|flower
20089|199|oil
20089|415|cortex
20089|446|diphenyl oxide
20089|531|herbal
20089|630|narcissus
20089|850|weedy
20094|33|floral
20094|59|green
20094|81|fruity
20094|415|cortex
20094|850|weedy
20095|68|earthy
20097|33|floral
20097|46|lemon
20097|47|lime
20097|59|green
20097|396|citric
20097|632|natural
20131|17|oily
20131|18|fatty
20131|41|cinnamon
20131|467|faint
20133|643|odorless
20136|44|sweet
20136|54|woody
20136|119|balsamic
20136|162|fresh
20136|531|herbal
20136|676|pine needle
20149|57|meaty
20149|766|skunk
20150|27|hyacinth
20150|34|rose
20150|42|honey
20150|64|rum
20150|81|fruity
20150|160|flower
20151|272|algae
20151|605|metallic
20151|741|salmon
20151|762|shellfish
20152|7|tomato
20152|81|fruity
20152|85|pineapple
20152|605|metallic
20152|690|pulpy
20152|709|ripe
20152|790|sulfury
20164|21|spicy
20164|29|jasmine
20164|37|balsam
20164|81|fruity
20164|551|jasmin
20165|33|floral
20165|34|rose
20165|42|honey
20165|44|sweet
20165|70|apricot
20166|44|sweet
20166|533|honeysuckle
20166|684|powdery
20166|854|winey
20167|34|rose
20167|40|chocolate
20167|42|honey
20168|27|hyacinth
20168|34|rose
20168|59|green
20168|123|bitter
20168|531|herbal
20168|846|watercress
20169|48|melon
20169|81|fruity
20169|87|quince
20169|249|wine
20169|610|mild
20170|72|berry
20170|81|fruity
20170|85|pineapple
20170|162|fresh
20170|583|logenberry
20171|37|balsam
20171|54|woody
20171|162|fresh
20171|404|clean
20171|747|sappy
20172|49|orange
20172|59|green
20172|81|fruity
20172|686|privet
20172|814|tropical
20173|33|floral
20173|44|sweet
20173|59|green
20173|72|berry
20173|81|fruity
20173|85|pineapple
20173|706|rhubarb
20192|610|mild
20192|643|odorless
20192|848|waxy
20203|21|spicy
20203|44|sweet
20204|42|honey
20204|44|sweet
20204|59|green
20204|96|almond
20204|262|acidic
20204|675|phenolic
20204|850|weedy
20205|33|floral
20205|44|sweet
20205|81|fruity
20205|315|benzyl acetate
20205|316|benzyl propionate
20206|44|sweet
20206|62|brandy
20206|81|fruity
20206|472|fermented
20207|5|vegetable
20207|96|almond
20207|98|nutty
20207|184|meat
20207|711|roasted
20208|45|vanilla
20208|54|woody
20208|67|musty
20208|103|minty
20208|135|camphor
20208|162|fresh
20208|190|mint
20208|207|peppermint
20209|44|sweet
20209|45|vanilla
20209|108|smoky
20209|371|castoreum
20219|33|floral
20219|44|sweet
20219|54|woody
20219|67|musty
20219|109|musky
20219|279|ambrette
20219|622|musk
20219|684|powdery
20220|33|floral
20220|44|sweet
20220|59|green
20220|81|fruity
20220|531|herbal
20292|329|boiled beef
20304|69|apple
20304|709|ripe
20325|643|odorless
20326|643|odorless
20327|643|odorless
20328|643|odorless
20330|643|odorless
20333|643|odorless
20339|123|bitter
20361|62|brandy
20361|64|rum
20361|81|fruity
20361|86|plum
20362|15|creamy
20362|59|green
20362|273|alliaceous
20362|569|leek
20366|33|floral
20366|37|balsam
20366|59|green
20366|81|fruity
20366|123|bitter
20366|392|cinnamyl
20366|531|herbal
20366|630|narcissus
20367|276|almost odorless
20369|140|cocoa
20369|226|solvent
20369|460|ethereal
20369|814|tropical
20371|3|cucumber
20371|48|melon
20371|59|green
20371|73|cantaloupe
20371|162|fresh
20371|404|clean
20371|532|honeydew
20371|848|waxy
20373|37|balsam
20373|44|sweet
20373|67|musty
20373|81|fruity
20373|684|powdery
20378|44|sweet
20378|68|earthy
20378|131|burnt
20378|593|malty
20380|57|meaty
20380|131|burnt
20380|711|roasted
20381|5|vegetable
20381|59|green
20381|95|sulfurous
20381|133|cabbage
20381|605|metallic
20382|44|sweet
20382|59|green
20382|70|apricot
20382|81|fruity
20382|83|peach
20382|85|pineapple
20382|213|pungent
20382|814|tropical
20382|848|waxy
20383|33|floral
20383|44|sweet
20383|72|berry
20383|74|cherry
20385|44|sweet
20385|59|green
20385|81|fruity
20385|85|pineapple
20385|162|fresh
20385|605|metallic
20387|13|butter
20387|18|fatty
20387|44|sweet
20387|59|green
20387|71|banana
20387|81|fruity
20387|85|pineapple
20387|814|tropical
20387|848|waxy
20388|39|caramel
20388|44|sweet
20388|77|grape
20388|89|strawberry
20388|96|almond
20388|359|candy
20388|417|cotton
20388|788|sugar
20389|44|sweet
20389|59|green
20389|70|apricot
20389|81|fruity
20389|83|peach
20389|85|pineapple
20389|709|ripe
20401|57|meaty
20401|310|beefy
20401|711|roasted
20542|33|floral
20542|44|sweet
20542|54|woody
20542|68|earthy
20542|160|flower
20543|33|floral
20543|160|flower
20547|408|clover
20547|461|ethyl benzoate
20547|524|harsh
20550|675|phenolic
20553|13|butter
20553|38|butterscotch
20553|81|fruity
20553|90|tart
20553|164|fruit
20553|223|sharp
20553|350|buttery
20556|643|odorless
20558|643|odorless
20559|643|odorless
20590|152|dill
20624|21|spicy
20624|44|sweet
20624|45|vanilla
20624|54|woody
20624|102|tobacco
20624|675|phenolic
20624|684|powdery
20789|213|pungent
20789|695|radish
20789|817|turnup
20799|44|sweet
20799|246|wax
20799|848|waxy
20880|499|gassy
20880|790|sulfury
20882|44|sweet
20882|81|fruity
20882|102|tobacco
20882|103|minty
20882|190|mint
20882|404|clean
20882|435|damascone
20882|531|herbal
20882|727|rose oxide
20882|739|saffron
20882|814|tropical
20883|350|buttery
20883|613|milky
20884|54|woody
20884|59|green
20884|68|earthy
20884|176|leaf
20884|271|aldehydic
20884|531|herbal
20885|18|fatty
20885|49|orange
20885|50|citrus
20885|271|aldehydic
20886|18|fatty
20886|49|orange
20886|50|citrus
20886|59|green
20886|162|fresh
20886|182|mandarin
20886|271|aldehydic
20886|796|tangerine
20887|95|sulfurous
20887|200|onion
20948|57|meaty
20948|133|cabbage
20948|165|garlic
20948|231|sulfur
21100|44|sweet
21100|55|bacon
21100|57|meaty
21100|108|smoky
21100|131|burnt
21100|160|flower
21100|522|ham
21100|711|roasted
21126|21|spicy
21126|37|balsam
21126|81|fruity
21126|83|peach
21126|85|pineapple
21127|17|oily
21127|81|fruity
21127|467|faint
21168|98|nutty
21169|59|green
21169|97|hazelnut
21169|98|nutty
21169|104|pepper
21169|697|raw
21170|2|corn
21170|6|potato
21170|67|musty
21170|68|earthy
21170|97|hazelnut
21170|98|nutty
21170|99|peanut
21170|128|bread
21170|217|roast
21170|697|raw
21183|81|fruity
21183|103|minty
21183|236|tea
21205|57|meaty
21205|95|sulfurous
21205|165|garlic
21205|200|onion
21205|456|egg
21206|5|vegetable
21206|67|musty
21206|131|burnt
21206|184|meat
21206|197|nut
21206|675|phenolic
21206|711|roasted
21233|59|green
21233|67|musty
21233|81|fruity
21233|95|sulfurous
21233|200|onion
21233|814|tropical
21242|21|spicy
21242|37|balsam
21242|44|sweet
21242|77|grape
21242|81|fruity
21243|81|fruity
21243|119|balsamic
21243|142|cognac
21243|392|cinnamyl
21243|776|soft
21243|854|winey
21244|21|spicy
21244|44|sweet
21244|81|fruity
21244|96|almond
21244|392|cinnamyl
21244|814|tropical
21245|44|sweet
21245|48|melon
21245|59|green
21245|69|apple
21245|74|cherry
21245|229|spice
21246|37|balsam
21246|77|grape
21246|81|fruity
21254|33|floral
21254|59|green
21254|81|fruity
21254|96|almond
21254|174|hummus
21254|223|sharp
21254|249|wine
21276|5|vegetable
21276|6|potato
21276|11|herbaceous
21276|18|fatty
21276|21|spicy
21276|33|floral
21276|50|citrus
21276|54|woody
21276|57|meaty
21276|59|green
21276|63|wine_like
21276|67|musty
21276|68|earthy
21276|81|fruity
21276|97|hazelnut
21276|98|nutty
21276|184|meat
21276|217|roast
21276|711|roasted
21277|56|beef
21277|57|meaty
21277|95|sulfurous
21277|711|roasted
21292|95|sulfurous
21292|711|roasted
21330|59|green
21330|165|garlic
21330|200|onion
21330|273|alliaceous
21336|95|sulfurous
21336|200|onion
21336|410|cooked
21353|72|berry
21353|81|fruity
21353|133|cabbage
21353|195|must
21353|200|onion
21353|231|sulfur
21354|43|others
21410|67|musty
21410|72|berry
21410|141|coffee
21410|200|onion
21410|273|alliaceous
21410|402|clam
21410|419|crab
21410|456|egg
21410|639|nut skin
21412|33|floral
21412|44|sweet
21412|162|fresh
21412|194|muguet
21412|271|aldehydic
21412|533|honeysuckle
21412|848|waxy
21436|33|floral
21436|34|rose
21436|44|sweet
21436|103|minty
21436|105|medicinal
21436|135|camphor
21436|186|medicine
21436|190|mint
21436|428|cuminseed
21453|44|sweet
21453|88|raspberry
21453|359|candy
21453|417|cotton
21453|529|heliotrope
21453|684|powdery
21454|54|woody
21454|72|berry
21454|81|fruity
21454|86|plum
21454|190|mint
21454|531|herbal
21458|57|meaty
21458|95|sulfurous
21458|98|nutty
21458|331|boiled meat
21459|21|spicy
21459|33|floral
21459|70|apricot
21459|76|cranberry
21459|81|fruity
21459|85|pineapple
21459|96|almond
21459|320|black tea
21469|33|floral
21469|34|rose
21469|37|balsam
21469|44|sweet
21469|54|woody
21470|6|potato
21470|59|green
21470|346|buchu
21470|385|chip
21470|622|musk
21471|184|meat
21471|231|sulfur
21471|711|roasted
21472|59|green
21472|68|earthy
21472|271|aldehydic
21472|415|cortex
21472|426|cumin
21472|473|fern
21478|35|violet
21478|48|melon
21478|59|green
21478|848|waxy
21479|44|sweet
21479|48|melon
21479|774|slightly waxy
21483|33|floral
21483|60|wintergreen
21483|96|almond
21483|358|cananga
21483|675|phenolic
21484|57|meaty
21484|66|mushroom
21484|68|earthy
21484|141|coffee
21484|685|powerful
21484|790|sulfury
21545|9|clove
21545|21|spicy
21545|123|bitter
21545|610|mild
21554|57|meaty
21554|95|sulfurous
21554|200|onion
21554|499|gassy
21554|711|roasted
21556|32|marigold
21556|69|apple
21556|81|fruity
21556|430|cut grass
21556|531|herbal
21560|5|vegetable
21560|6|potato
21560|59|green
21560|133|cabbage
21560|165|garlic
21560|790|sulfury
21561|643|odorless
21562|27|hyacinth
21562|31|lily
21562|34|rose
21562|42|honey
21562|112|animal
21562|630|narcissus
21564|2|corn
21564|211|popcorn
21564|385|chip
21564|711|roasted
21564|794|taco
21564|807|toasted
21565|4|horseradish
21565|141|coffee
21565|165|garlic
21565|196|mustard
21565|200|onion
21565|790|sulfury
21567|44|sweet
21567|141|coffee
21567|164|fruit
21567|306|bean
21568|6|potato
21568|711|roasted
21569|42|honey
21569|59|green
21569|98|nutty
21569|103|minty
21570|5|vegetable
21570|59|green
21570|98|nutty
21576|54|woody
21576|59|green
21771|95|sulfurous
21771|273|alliaceous
21798|123|bitter
21808|33|floral
21808|34|rose
21808|59|green
21808|81|fruity
21808|162|fresh
21808|176|leaf
21808|180|magnolia
21808|271|aldehydic
21865|21|spicy
21865|229|spice
21911|33|floral
21911|81|fruity
21911|854|winey
21913|362|caramellic
21915|69|apple
21915|610|mild
21916|95|sulfurous
21916|711|roasted
21917|81|fruity
21917|258|acetic
21918|98|nutty
21918|610|mild
21920|133|cabbage
21920|213|pungent
21921|33|floral
21921|610|mild
21922|44|sweet
21922|59|green
21922|96|almond
21922|162|fresh
21922|327|bluebell
21922|576|lime blossom
21924|33|floral
21924|44|sweet
21925|18|fatty
21925|19|sour
21925|459|estery
21925|610|mild
21926|33|floral
21926|54|woody
21927|54|woody
21927|135|camphor
21928|50|citrus
21928|404|clean
21929|59|green
21929|81|fruity
21929|167|grass
21929|252|acid
21929|381|cheesy
21929|791|sweaty
21931|269|alcoholic
21931|610|mild
21932|27|hyacinth
21932|58|leafy
21932|59|green
21932|162|fresh
21932|413|cool
21932|605|metallic
21932|781|spring
21933|44|sweet
21933|362|caramellic
21934|17|oily
21934|18|fatty
21934|98|nutty
21934|350|buttery
21935|44|sweet
21936|459|estery
21936|610|mild
21937|18|fatty
21937|610|mild
21982|123|bitter
21991|187|menthol
21994|33|floral
21994|50|citrus
21994|54|woody
21994|59|green
21994|160|flower
21994|246|wax
21994|250|wood
21994|848|waxy
21997|33|floral
21997|59|green
21997|68|earthy
21997|160|flower
21997|250|wood
21997|531|herbal
22003|18|fatty
22003|44|sweet
22003|67|musty
22003|81|fruity
22003|83|peach
22003|160|flower
22003|164|fruit
22003|605|metallic
22008|33|floral
22008|160|flower
22008|229|spice
22008|610|mild
22008|670|peppery
22015|376|cedarleaf
22051|123|bitter
22064|643|odorless
22094|44|sweet
22094|45|vanilla
22100|50|citrus
22100|59|green
22100|81|fruity
22100|162|fresh
22495|123|bitter
22876|123|bitter
22900|123|bitter
22901|123|bitter
22902|123|bitter
22907|123|bitter
22909|123|bitter
22921|123|bitter
22922|123|bitter
23054|123|bitter
23151|17|oily
23151|199|oil
23265|123|bitter
23328|123|bitter
23357|123|bitter
23536|123|bitter
23731|18|fatty
23731|59|green
23738|123|bitter
23752|123|bitter
23764|123|bitter
23795|33|floral
23795|45|vanilla
24066|603|mentholic
24066|835|very mild
29541|67|musty
29541|195|must
29793|133|cabbage
29794|59|green
29794|244|vinyl
29795|17|oily
29795|44|sweet
29795|98|nutty
29795|164|fruit
29795|531|herbal
29796|59|green
29796|94|plastic
29797|5|vegetable
29797|146|cooked vegetable
29797|188|metal
29797|410|cooked
29797|605|metallic
29798|133|cabbage
29799|68|earthy
29799|98|nutty
29799|154|earth
29799|197|nut
29799|241|truffle
29800|164|fruit
29801|238|thiamin
29801|803|thiamine
29802|69|apple
29803|188|metal
29804|200|onion
29805|67|musty
29805|68|earthy
29805|154|earth
29805|195|must
29807|232|sweat
29808|59|green
29808|208|pesticide
29808|711|roasted
29808|751|savory
29809|57|meaty
29809|95|sulfurous
29809|184|meat
29809|711|roasted
29809|751|savory
29810|165|garlic
29811|125|black currant
29812|144|cooked meat
29812|165|garlic
29812|184|meat
29812|410|cooked
29813|97|hazelnut
29813|98|nutty
29813|197|nut
29814|25|geranium
29814|188|metal
29815|68|earthy
29815|154|earth
29815|172|herb
29815|531|herbal
29816|67|musty
29816|68|earthy
29816|154|earth
29816|195|must
29817|163|fried
29818|201|orange peel
29819|5|vegetable
29819|17|oily
29819|18|fatty
29819|41|cinnamon
29819|59|green
29819|157|fat
29819|197|nut
29819|271|aldehydic
29819|356|cake
29820|172|herb
29820|229|spice
29821|129|broccoli
29821|133|cabbage
29822|39|caramel
29822|362|caramellic
29823|232|sweat
29824|27|hyacinth
29824|33|floral
29824|59|green
29824|81|fruity
29824|188|metal
29824|460|ethereal
29824|856|ylang
29825|39|caramel
29826|98|nutty
29826|197|nut
29827|18|fatty
29827|59|green
29827|81|fruity
29827|100|walnut
29827|169|green leaf
29827|176|leaf
29828|172|herb
29829|50|citrus
29829|54|woody
29829|135|camphor
29829|250|wood
29830|164|fruit
29830|248|wet cloth
29831|154|earth
29832|66|mushroom
29832|213|pungent
29833|33|floral
29833|47|lime
29833|50|citrus
29833|143|cologne
29833|162|fresh
29833|235|tart lime
29833|404|clean
29833|850|weedy
29834|172|herb
29834|531|herbal
29835|44|sweet
29835|215|rancid
29836|18|fatty
29836|66|mushroom
29836|81|fruity
29836|157|fat
29836|164|fruit
29837|3|cucumber
29838|18|fatty
29838|157|fat
29839|59|green
29839|160|flower
29840|37|balsam
29840|54|woody
29840|119|balsamic
29840|250|wood
29841|25|geranium
29841|33|floral
29841|34|rose
29841|44|sweet
29841|59|green
29841|415|cortex
29841|605|metallic
29841|684|powdery
29842|107|fishy
29842|159|fish
29843|67|musty
29843|153|dust
29843|195|must
29843|455|dusty
29844|66|mushroom
29844|188|metal
29845|160|flower
29846|3|cucumber
29846|18|fatty
29846|157|fat
29846|202|orris
29846|848|waxy
29847|50|citrus
29847|162|fresh
29848|135|camphor
29848|357|camphoreous
29849|39|caramel
29850|69|apple
29850|81|fruity
29851|135|camphor
29852|103|minty
29852|190|mint
29853|217|roast
29854|164|fruit
29855|44|sweet
29855|81|fruity
29855|164|fruit
29855|172|herb
29855|531|herbal
29856|59|green
29857|67|musty
29857|135|camphor
29857|187|menthol
29858|160|flower
29859|67|musty
29859|195|must
29860|50|citrus
29860|59|green
29860|68|earthy
29860|154|earth
29861|188|metal
29862|67|musty
29862|154|earth
29862|195|must
29863|59|green
29864|160|flower
29864|229|spice
29865|25|geranium
29865|213|pungent
29866|49|orange
29866|50|citrus
29866|59|green
29866|195|must
29866|271|aldehydic
29866|364|cardamom
29866|847|watery
29867|59|green
29867|81|fruity
29867|164|fruit
29867|195|must
29867|199|oil
29867|213|pungent
29867|814|tropical
29867|848|waxy
29868|59|green
29868|233|tallow
29869|3|cucumber
29870|54|woody
29870|229|spice
29870|250|wood
29871|8|caraway
29871|226|solvent
29871|228|spearmint
29872|152|dill
29872|190|mint
29873|215|rancid
29874|233|tallow
29875|18|fatty
29875|59|green
29875|66|mushroom
29875|68|earthy
29875|147|coriander
29875|233|tallow
29875|271|aldehydic
29875|848|waxy
29876|34|rose
29877|188|metal
29878|222|seaweed
29879|81|fruity
29879|98|nutty
29879|141|coffee
29879|164|fruit
29879|197|nut
29879|217|roast
29879|807|toasted
29880|47|lime
29880|50|citrus
29880|54|woody
29880|143|cologne
29880|210|pine
29881|59|green
29881|81|fruity
29881|160|flower
29881|164|fruit
29881|848|waxy
29882|164|fruit
29883|33|floral
29883|75|coconut
29883|160|flower
29884|242|turpentine
29885|157|fat
29886|17|oily
29886|199|oil
29887|44|sweet
29888|242|turpentine
29889|69|apple
29890|229|spice
29891|242|turpentine
29892|242|turpentine
29893|13|butter
29893|156|ether
29893|164|fruit
29893|437|dank
29893|531|herbal
29894|44|sweet
29895|59|green
29895|199|oil
29895|250|wood
29896|34|rose
29897|65|whiskey
29899|44|sweet
29899|81|fruity
29899|83|peach
29899|612|milk
29900|104|pepper
29900|229|spice
29901|188|metal
29902|44|sweet
29902|164|fruit
29903|54|woody
29903|229|spice
29903|250|wood
29904|30|lavender
29904|50|citrus
29904|70|apricot
29904|81|fruity
29905|21|spicy
29905|80|mango
29905|81|fruity
29905|164|fruit
29905|229|spice
29906|21|spicy
29906|229|spice
29907|21|spicy
29907|68|earthy
29907|154|earth
29907|192|moss
29907|229|spice
29908|172|herb
29908|199|oil
29909|44|sweet
29909|54|woody
29909|164|fruit
29909|377|cedarwood
29909|776|soft
29911|21|spicy
29911|54|woody
29911|229|spice
29911|250|wood
29912|54|woody
29912|250|wood
29913|29|jasmine
29913|551|jasmin
29914|148|cotton candy
29915|167|grass
29916|17|oily
29916|18|fatty
29916|199|oil
29917|114|alkane
29918|160|flower
29918|199|oil
29919|37|balsam
29919|44|sweet
29919|74|cherry
29919|89|strawberry
29920|44|sweet
29920|81|fruity
29920|130|brown sugar
29920|249|wine
29920|344|brown
29920|531|herbal
29920|788|sugar
